ConfigurationId;EvolutionOperation(delete-merge-extract);GuidanceIdFromPaper;PreservesBehavior
475;extract;E1;true
476;extract;E1;true
477;extract;E1;true
478;extract;E0;true
479;extract;E0;true
480;extract;E1;true
481;extract;E1;true
482;extract;E1;true
483;extract;E1;true
484;extract;E1;true
485;extract;E1;true
486;extract;E1;true
487;extract;E1;true
488;extract;E1;true
489;extract;E0;true
490;extract;E1;true
491;extract;E0;true
492;extract;E0;true
493;extract;E0;true
494;extract;E1;true
495;extract;E1;true
496;extract;E0;true
497;extract;E1;true
498;extract;E1;true
499;extract;E1;true
500;extract;E1;true
501;extract;E1;true
502;extract;E1;true
503;extract;E1;true
504;extract;E1;true
505;extract;E1;true
506;extract;E1;true
507;extract;E1;true
508;extract;E1;true
509;extract;E1;true
510;extract;E1;true
511;extract;E1;true
512;extract;E1;true
513;extract;E1;true
514;extract;E1;true
515;extract;E1;true
516;extract;E1;true
517;extract;E1;true
518;extract;E1;true
519;extract;E1;true
520;extract;E1;true
521;extract;E1;true
522;extract;E1;true
523;extract;E1;true
524;extract;E1;true
525;extract;E1;true
526;extract;E1;true
527;extract;E1;true
528;extract;E1;true
529;extract;E1;true
530;extract;E0;true
531;extract;E0;true
532;extract;E1;true
533;extract;E0;true
534;extract;E1;true
535;extract;E0;true
536;extract;E1;true
537;extract;E0;true
538;extract;E1;true
539;extract;E1;true
540;extract;E1;true
541;extract;E1;true
542;extract;E1;true
543;extract;E1;true
544;extract;E0;true
545;extract;E1;true
546;extract;E1;true
547;extract;E1;true
548;extract;E1;true
549;extract;E1;true
550;extract;E0;true
551;extract;E1;true
552;extract;E1;true
553;extract;E1;true
554;extract;E1;true
555;extract;E1;true
556;extract;E1;true
557;extract;E1;true
558;extract;E1;true
559;extract;E1;true
560;extract;E0;true
561;extract;E1;true
562;extract;E1;true
563;extract;E1;true
564;extract;E1;true
565;extract;E0;true
566;extract;E1;true
567;extract;E1;true
568;extract;E1;true
569;extract;E1;true
570;extract;E1;true
571;extract;E1;true
572;extract;E1;true
573;extract;E1;true
574;extract;E0;true
575;extract;E1;true
576;extract;E1;true
577;extract;E1;true
578;extract;E1;true
579;extract;E1;true
580;extract;E1;true
581;extract;E1;true
582;extract;E1;true
583;extract;E1;true
584;extract;E1;true
585;extract;E1;true
586;extract;E1;true
587;extract;E1;true
588;extract;E0;true
589;extract;E1;true
590;extract;E1;true
591;extract;E1;true
592;extract;E0;true
593;extract;E0;true
594;extract;E1;true
595;extract;E1;true
596;extract;E1;true
597;extract;E1;true
598;extract;E1;true
599;extract;E0;true
600;extract;E0;true
601;extract;E1;true
602;extract;E1;true
603;extract;E1;true
604;extract;E1;true
605;extract;E0;true
606;extract;E1;true
607;extract;E1;true
608;extract;E0;true
609;extract;E1;true
610;extract;E1;true
611;extract;E0;true
612;extract;E0;true
613;extract;E1;true
614;extract;E1;true
615;extract;E1;true
616;extract;E1;true
617;extract;E1;true
618;extract;E1;true
619;extract;E1;true
620;extract;E1;true
621;extract;E0;true
622;extract;E1;true
623;extract;E1;true
624;extract;E1;true
625;extract;E1;true
626;extract;E1;true
627;extract;E1;true
628;extract;E1;true
629;extract;E1;true
630;extract;E1;true
631;extract;E1;true
632;extract;E1;true
633;extract;E1;true
634;extract;E1;true
635;extract;E1;true
636;extract;E1;true
637;extract;E1;true
638;extract;E1;true
639;extract;E1;true
640;extract;E1;true
641;extract;E1;true
642;extract;E1;true
643;extract;E1;true
644;extract;E1;true
645;extract;E1;true
646;extract;E1;true
647;extract;E1;true
648;extract;E1;true
649;extract;E0;true
650;extract;E1;true
651;extract;E0;true
652;extract;E1;true
653;extract;E1;true
654;extract;E1;true
655;extract;E1;true
656;extract;E1;true
657;extract;E1;true
658;extract;E1;true
659;extract;E1;true
660;extract;E1;true
661;extract;E1;true
662;extract;E1;true
663;extract;E1;true
664;extract;E1;true
665;extract;E1;true
666;extract;E1;true
667;extract;E1;true
668;extract;E0;true
669;extract;E1;true
670;extract;E1;true
671;extract;E1;true
672;extract;E1;true
673;extract;E1;true
674;extract;E1;true
675;extract;E1;true
676;extract;E1;true
677;extract;E1;true
678;extract;E1;true
679;extract;E1;true
680;extract;E1;true
681;extract;E1;true
682;extract;E1;true
683;extract;E1;true
684;extract;E0;true
685;extract;E1;true
686;extract;E1;true
687;extract;E1;true
688;extract;E1;true
689;extract;E1;true
690;extract;E1;true
691;extract;E1;true
692;extract;E1;true
693;extract;E1;true
694;extract;E0;true
695;extract;E0;true
696;extract;E1;true
697;extract;E1;true
698;extract;E1;true
699;extract;E1;true
700;extract;E1;true
701;extract;E1;true
702;extract;E1;true
703;extract;E0;true
704;extract;E1;true
705;extract;E1;true
706;extract;E1;true
707;extract;E0;true
708;extract;E1;true
709;extract;E1;true
710;extract;E1;true
711;extract;E1;true
712;extract;E1;true
713;extract;E1;true
714;extract;E1;true
715;extract;E1;true
716;extract;E1;true
717;extract;E1;true
718;extract;E1;true
719;extract;E0;true
720;extract;E1;true
721;extract;E1;true
722;extract;E1;true
723;extract;E1;true
724;extract;E1;true
725;extract;E1;true
726;extract;E1;true
727;extract;E1;true
728;extract;E0;true
729;extract;E1;true
730;extract;E1;true
731;extract;E1;true
732;extract;E1;true
733;extract;E1;true
734;extract;E1;true
735;extract;E1;true
736;extract;E0;true
737;extract;E1;true
738;extract;E1;true
739;extract;E1;true
740;extract;E1;true
741;extract;E1;true
742;extract;E0;true
743;extract;E1;true
744;extract;E1;true
745;extract;E1;true
746;extract;E1;true
747;extract;E1;true
748;extract;E1;true
749;extract;E1;true
750;extract;E1;true
751;extract;E1;true
752;extract;E1;true
753;extract;E1;true
754;extract;E1;true
755;extract;E0;true
756;extract;E1;true
757;extract;E1;true
758;extract;E1;true
759;extract;E1;true
760;extract;E1;true
761;extract;E1;true
762;extract;E1;true
763;extract;E1;true
764;extract;E1;true
765;extract;E1;true
766;extract;E1;true
767;extract;E1;true
768;extract;E1;true
769;extract;E0;true
770;extract;E1;true
771;extract;E1;true
772;extract;E1;true
773;extract;E0;true
774;extract;E1;true
775;extract;E1;true
776;extract;E0;true
777;extract;E1;true
778;extract;E1;true
779;extract;E0;true
780;extract;E1;true
781;extract;E1;true
782;extract;E1;true
783;extract;E1;true
784;extract;E1;true
785;extract;E1;true
786;extract;E1;true
787;extract;E1;true
788;extract;E1;true
789;extract;E1;true
790;extract;E1;true
791;extract;E1;true
792;extract;E1;true
793;extract;E1;true
794;extract;E1;true
795;extract;E0;true
796;extract;E1;true
797;extract;E1;true
798;extract;E1;true
799;extract;E1;true
800;extract;E0;true
801;extract;E0;true
802;extract;E0;true
803;extract;E1;true
804;extract;E1;true
805;extract;E1;true
806;extract;E1;true
807;extract;E1;true
808;extract;E1;true
809;extract;E0;true
810;extract;E1;true
811;extract;E1;true
812;extract;E1;true
813;extract;E1;true
814;extract;E1;true
815;extract;E1;true
816;extract;E1;true
817;extract;E1;true
818;extract;E1;true
819;extract;E1;true
820;extract;E1;true
821;extract;E0;true
822;extract;E1;true
823;extract;E1;true
824;extract;E1;true
825;extract;E1;true
826;extract;E1;true
827;extract;E0;true
828;extract;E1;true
829;extract;E1;true
830;extract;E1;true
831;extract;E0;true
832;extract;E1;true
833;extract;E1;true
834;extract;E1;true
835;extract;E1;true
836;extract;E1;true
837;extract;E0;true
838;extract;E1;true
839;extract;E1;true
840;extract;E1;true
841;extract;E1;true
842;extract;E1;true
843;extract;E1;true
844;extract;E1;true
845;extract;E1;true
846;extract;E1;true
847;extract;E1;true
848;extract;E1;true
849;extract;E1;true
850;extract;E1;true
851;extract;E1;true
852;extract;E1;true
853;extract;E1;true
854;extract;E1;true
855;extract;E1;true
856;extract;E1;true
857;extract;E0;true
858;extract;E1;true
859;extract;E1;true
860;extract;E0;true
861;extract;E1;true
862;extract;E1;true
863;extract;E1;true
864;extract;E1;true
865;extract;E0;true
866;extract;E1;true
867;extract;E0;true
868;extract;E0;true
869;extract;E1;true
870;extract;E1;true
871;extract;E1;true
872;extract;E1;true
873;extract;E1;true
874;extract;E1;true
875;extract;E1;true
876;extract;E1;true
877;extract;E1;true
878;extract;E1;true
879;extract;E1;true
880;extract;E1;true
881;extract;E1;true
882;extract;E1;true
883;extract;E1;true
884;extract;E1;true
885;extract;E1;true
886;extract;E1;true
887;extract;E1;true
888;extract;E1;true
889;extract;E1;true
890;extract;E1;true
891;extract;E1;true
892;extract;E1;true
893;extract;E1;true
894;extract;E1;true
895;extract;E1;true
896;extract;E1;true
897;extract;E1;true
898;extract;E1;true
899;extract;E1;true
900;extract;E1;true
901;extract;E1;true
902;extract;E1;true
903;extract;E0;true
904;extract;E1;true
905;extract;E1;true
906;extract;E1;true
907;extract;E0;true
908;extract;E1;true
909;extract;E1;true
910;extract;E1;true
911;extract;E1;true
912;extract;E1;true
913;extract;E1;true
914;extract;E1;true
915;extract;E1;true
916;extract;E1;true
917;extract;E1;true
918;extract;E1;true
919;extract;E0;true
920;extract;E1;true
921;extract;E1;true
922;extract;E1;true
923;extract;E0;true
924;extract;E1;true
925;extract;E1;true
926;extract;E1;true
927;extract;E1;true
928;extract;E0;true
929;extract;E1;true
930;extract;E1;true
931;extract;E0;true
932;extract;E1;true
933;extract;E1;true
934;extract;E1;true
935;extract;E1;true
936;extract;E1;true
937;extract;E0;true
938;extract;E1;true
939;extract;E0;true
940;extract;E1;true
941;extract;E1;true
942;extract;E1;true
943;extract;E1;true
944;extract;E0;true
945;extract;E1;true
946;extract;E1;true
947;extract;E1;true
948;extract;E0;true
949;extract;E1;true
950;extract;E1;true
951;extract;E1;true
952;extract;E1;true
953;extract;E1;true
954;extract;E1;true
955;extract;E1;true
956;extract;E1;true
957;extract;E1;true
958;extract;E1;true
959;extract;E1;true
960;extract;E1;true
961;extract;E1;true
962;extract;E1;true
963;extract;E1;true
964;extract;E1;true
965;extract;E1;true
966;extract;E1;true
967;extract;E1;true
968;extract;E1;true
969;extract;E0;true
970;extract;E1;true
971;extract;E1;true
972;extract;E1;true
973;extract;E1;true
974;extract;E1;true
975;extract;E1;true
976;extract;E1;true
977;extract;E1;true
978;extract;E0;true
979;extract;E0;true
980;extract;E1;true
981;extract;E1;true
982;extract;E1;true
983;extract;E1;true
984;extract;E1;true
985;extract;E0;true
986;extract;E1;true
987;extract;E1;true
988;extract;E1;true
989;extract;E1;true
990;extract;E1;true
991;extract;E1;true
992;extract;E1;true
993;extract;E1;true
994;extract;E1;true
995;extract;E1;true
996;extract;E1;true
997;extract;E1;true
998;extract;E1;true
999;extract;E1;true
1000;extract;E1;true
