ConfigurationId;EvolutionOperation(delete-merge-extract);GuidanceIdFromPaper;PreservesBehavior
475;extract;E0;true
476;extract;E0;true
477;extract;E0;true
478;extract;E0;true
479;extract;E0;true
480;extract;E0;true
481;extract;E0;true
482;extract;E0;true
483;extract;E0;true
484;extract;E0;true
485;extract;E0;true
486;extract;E0;true
487;extract;E0;true
488;extract;E0;true
489;extract;E0;true
490;extract;E0;true
491;extract;E0;true
492;extract;E0;true
493;extract;E0;true
494;extract;E0;true
495;extract;E0;true
496;extract;E0;true
497;extract;E0;true
498;extract;E0;true
499;extract;E0;true
500;extract;E0;true
501;extract;E0;true
502;extract;E0;true
503;extract;E0;true
504;extract;E0;true
505;extract;E0;true
506;extract;E0;true
507;extract;E0;true
508;extract;E0;true
509;extract;E0;true
510;extract;E0;true
511;extract;E0;true
512;extract;E0;true
513;extract;E0;true
514;extract;E0;true
515;extract;E0;true
516;extract;E0;true
517;extract;E0;true
518;extract;E0;true
519;extract;E0;true
520;extract;E0;true
521;extract;E0;true
522;extract;E0;true
523;extract;E0;true
524;extract;E0;true
525;extract;E0;true
526;extract;E0;true
527;extract;E0;true
528;extract;E0;true
529;extract;E0;true
530;extract;E0;true
531;extract;E0;true
532;extract;E0;true
533;extract;E0;true
534;extract;E0;true
535;extract;E0;true
536;extract;E0;true
537;extract;E0;true
538;extract;E0;true
539;extract;E0;true
540;extract;E0;true
541;extract;E0;true
542;extract;E0;true
543;extract;E0;true
544;extract;E0;true
545;extract;E0;true
546;extract;E0;true
547;extract;E0;true
548;extract;E0;true
549;extract;E0;true
550;extract;E0;true
551;extract;E0;true
552;extract;E0;true
553;extract;E0;true
554;extract;E0;true
555;extract;E0;true
556;extract;E0;true
557;extract;E0;true
558;extract;E0;true
559;extract;E0;true
560;extract;E0;true
561;extract;E0;true
562;extract;E0;true
563;extract;E0;true
564;extract;E0;true
565;extract;E0;true
566;extract;E0;true
567;extract;E0;true
568;extract;E0;true
569;extract;E0;true
570;extract;E0;true
571;extract;E0;true
572;extract;E0;true
573;extract;E0;true
574;extract;E0;true
575;extract;E0;true
576;extract;E0;true
577;extract;E0;true
578;extract;E0;true
579;extract;E0;true
580;extract;E0;true
581;extract;E0;true
582;extract;E0;true
583;extract;E0;true
584;extract;E0;true
585;extract;E0;true
586;extract;E0;true
587;extract;E0;true
588;extract;E0;true
589;extract;E0;true
590;extract;E0;true
591;extract;E0;true
592;extract;E0;true
593;extract;E0;true
594;extract;E0;true
595;extract;E0;true
596;extract;E0;true
597;extract;E0;true
598;extract;E0;true
599;extract;E0;true
600;extract;E0;true
601;extract;E0;true
602;extract;E0;true
603;extract;E0;true
604;extract;E0;true
605;extract;E0;true
606;extract;E0;true
607;extract;E0;true
608;extract;E0;true
609;extract;E0;true
610;extract;E0;true
611;extract;E0;true
612;extract;E0;true
613;extract;E0;true
614;extract;E0;true
615;extract;E0;true
616;extract;E0;true
617;extract;E0;true
618;extract;E0;true
619;extract;E0;true
620;extract;E0;true
621;extract;E0;true
622;extract;E0;true
623;extract;E0;true
624;extract;E0;true
625;extract;E0;true
626;extract;E0;true
627;extract;E0;true
628;extract;E0;true
629;extract;E0;true
630;extract;E0;true
631;extract;E0;true
632;extract;E0;true
633;extract;E0;true
634;extract;E0;true
635;extract;E0;true
636;extract;E0;true
637;extract;E0;true
638;extract;E0;true
639;extract;E0;true
640;extract;E0;true
641;extract;E0;true
642;extract;E0;true
643;extract;E0;true
644;extract;E0;true
645;extract;E0;true
646;extract;E0;true
647;extract;E0;true
648;extract;E0;true
649;extract;E0;true
650;extract;E0;true
651;extract;E0;true
652;extract;E0;true
653;extract;E0;true
654;extract;E0;true
655;extract;E0;true
656;extract;E0;true
657;extract;E0;true
658;extract;E0;true
659;extract;E0;true
660;extract;E0;true
661;extract;E0;true
662;extract;E0;true
663;extract;E0;true
664;extract;E0;true
665;extract;E0;true
666;extract;E0;true
667;extract;E0;true
668;extract;E0;true
669;extract;E0;true
670;extract;E0;true
671;extract;E0;true
672;extract;E0;true
673;extract;E0;true
674;extract;E0;true
675;extract;E0;true
676;extract;E0;true
677;extract;E0;true
678;extract;E0;true
679;extract;E0;true
680;extract;E0;true
681;extract;E0;true
682;extract;E0;true
683;extract;E0;true
684;extract;E0;true
685;extract;E0;true
686;extract;E0;true
687;extract;E0;true
688;extract;E0;true
689;extract;E0;true
690;extract;E0;true
691;extract;E0;true
692;extract;E0;true
693;extract;E0;true
694;extract;E0;true
695;extract;E0;true
696;extract;E0;true
697;extract;E0;true
698;extract;E0;true
699;extract;E0;true
700;extract;E0;true
701;extract;E0;true
702;extract;E0;true
703;extract;E0;true
704;extract;E0;true
705;extract;E0;true
706;extract;E0;true
707;extract;E0;true
708;extract;E0;true
709;extract;E0;true
710;extract;E0;true
711;extract;E0;true
712;extract;E0;true
713;extract;E0;true
714;extract;E0;true
715;extract;E0;true
716;extract;E0;true
717;extract;E0;true
718;extract;E0;true
719;extract;E0;true
720;extract;E0;true
721;extract;E0;true
722;extract;E0;true
723;extract;E0;true
724;extract;E0;true
725;extract;E0;true
726;extract;E0;true
727;extract;E0;true
728;extract;E0;true
729;extract;E0;true
730;extract;E0;true
731;extract;E0;true
732;extract;E0;true
733;extract;E0;true
734;extract;E0;true
735;extract;E0;true
736;extract;E0;true
737;extract;E0;true
738;extract;E0;true
739;extract;E0;true
740;extract;E0;true
741;extract;E0;true
742;extract;E0;true
743;extract;E0;true
744;extract;E0;true
745;extract;E0;true
746;extract;E0;true
747;extract;E0;true
748;extract;E0;true
749;extract;E0;true
750;extract;E0;true
751;extract;E0;true
752;extract;E0;true
753;extract;E0;true
754;extract;E0;true
755;extract;E0;true
756;extract;E0;true
757;extract;E0;true
758;extract;E0;true
759;extract;E0;true
760;extract;E0;true
761;extract;E0;true
762;extract;E0;true
763;extract;E0;true
764;extract;E0;true
765;extract;E0;true
766;extract;E0;true
767;extract;E0;true
768;extract;E0;true
769;extract;E0;true
770;extract;E0;true
771;extract;E0;true
772;extract;E0;true
773;extract;E0;true
774;extract;E0;true
775;extract;E0;true
776;extract;E0;true
777;extract;E0;true
778;extract;E0;true
779;extract;E0;true
780;extract;E0;true
781;extract;E0;true
782;extract;E0;true
783;extract;E0;true
784;extract;E0;true
785;extract;E0;true
786;extract;E0;true
787;extract;E0;true
788;extract;E0;true
789;extract;E0;true
790;extract;E0;true
791;extract;E0;true
792;extract;E0;true
793;extract;E0;true
794;extract;E0;true
795;extract;E0;true
796;extract;E0;true
797;extract;E0;true
798;extract;E0;true
799;extract;E0;true
800;extract;E0;true
801;extract;E0;true
802;extract;E0;true
803;extract;E0;true
804;extract;E0;true
805;extract;E0;true
806;extract;E0;true
807;extract;E0;true
808;extract;E0;true
809;extract;E0;true
810;extract;E0;true
811;extract;E0;true
812;extract;E0;true
813;extract;E0;true
814;extract;E0;true
815;extract;E0;true
816;extract;E0;true
817;extract;E0;true
818;extract;E0;true
819;extract;E0;true
820;extract;E0;true
821;extract;E0;true
822;extract;E0;true
823;extract;E0;true
824;extract;E0;true
825;extract;E0;true
826;extract;E0;true
827;extract;E0;true
828;extract;E0;true
829;extract;E0;true
830;extract;E0;true
831;extract;E0;true
832;extract;E0;true
833;extract;E0;true
834;extract;E0;true
835;extract;E0;true
836;extract;E0;true
837;extract;E0;true
838;extract;E0;true
839;extract;E0;true
840;extract;E0;true
841;extract;E0;true
842;extract;E0;true
843;extract;E0;true
844;extract;E0;true
845;extract;E0;true
846;extract;E0;true
847;extract;E0;true
848;extract;E0;true
849;extract;E0;true
850;extract;E0;true
851;extract;E0;true
852;extract;E0;true
853;extract;E0;true
854;extract;E0;true
855;extract;E0;true
856;extract;E0;true
857;extract;E0;true
858;extract;E0;true
859;extract;E0;true
860;extract;E0;true
861;extract;E0;true
862;extract;E0;true
863;extract;E0;true
864;extract;E0;true
865;extract;E0;true
866;extract;E0;true
867;extract;E0;true
868;extract;E0;true
869;extract;E0;true
870;extract;E0;true
871;extract;E0;true
872;extract;E0;true
873;extract;E0;true
874;extract;E0;true
875;extract;E0;true
876;extract;E0;true
877;extract;E0;true
878;extract;E0;true
879;extract;E0;true
880;extract;E0;true
881;extract;E0;true
882;extract;E0;true
883;extract;E0;true
884;extract;E0;true
885;extract;E0;true
886;extract;E0;true
887;extract;E0;true
888;extract;E0;true
889;extract;E0;true
890;extract;E0;true
891;extract;E0;true
892;extract;E0;true
893;extract;E0;true
894;extract;E0;true
895;extract;E0;true
896;extract;E0;true
897;extract;E0;true
898;extract;E0;true
899;extract;E0;true
900;extract;E0;true
901;extract;E0;true
902;extract;E0;true
903;extract;E0;true
904;extract;E0;true
905;extract;E0;true
906;extract;E0;true
907;extract;E0;true
908;extract;E0;true
909;extract;E0;true
910;extract;E0;true
911;extract;E0;true
912;extract;E0;true
913;extract;E0;true
914;extract;E0;true
915;extract;E0;true
916;extract;E0;true
917;extract;E0;true
918;extract;E0;true
919;extract;E0;true
920;extract;E0;true
921;extract;E0;true
922;extract;E0;true
923;extract;E0;true
924;extract;E0;true
925;extract;E0;true
926;extract;E0;true
927;extract;E0;true
928;extract;E0;true
929;extract;E0;true
930;extract;E0;true
931;extract;E0;true
932;extract;E0;true
933;extract;E0;true
934;extract;E0;true
935;extract;E0;true
936;extract;E0;true
937;extract;E0;true
938;extract;E0;true
939;extract;E0;true
940;extract;E0;true
941;extract;E0;true
942;extract;E0;true
943;extract;E0;true
944;extract;E0;true
945;extract;E0;true
946;extract;E0;true
947;extract;E0;true
948;extract;E0;true
949;extract;E0;true
950;extract;E0;true
951;extract;E0;true
952;extract;E0;true
953;extract;E0;true
954;extract;E0;true
955;extract;E0;true
956;extract;E0;true
957;extract;E0;true
958;extract;E0;true
959;extract;E0;true
960;extract;E0;true
961;extract;E0;true
962;extract;E0;true
963;extract;E0;true
964;extract;E0;true
965;extract;E0;true
966;extract;E0;true
967;extract;E0;true
968;extract;E0;true
969;extract;E0;true
970;extract;E0;true
971;extract;E0;true
972;extract;E0;true
973;extract;E0;true
974;extract;E0;true
975;extract;E0;true
976;extract;E0;true
977;extract;E0;true
978;extract;E0;true
979;extract;E0;true
980;extract;E0;true
981;extract;E0;true
982;extract;E0;true
983;extract;E0;true
984;extract;E0;true
985;extract;E0;true
986;extract;E0;true
987;extract;E0;true
988;extract;E0;true
989;extract;E0;true
990;extract;E0;true
991;extract;E0;true
992;extract;E0;true
993;extract;E0;true
994;extract;E0;true
995;extract;E0;true
996;extract;E0;true
997;extract;E0;true
998;extract;E0;true
999;extract;E0;true
1000;extract;E0;true
